,Open,High,Low,Close,Volume,Datetime
2024-01-24 09:15:00,194.6621,194.7916,194.4828,194.6721,128145,2024-01-24 09:15:00
2024-01-24 09:30:00,194.6820,195.6384,194.2835,194.2935,4312799,2024-01-24 09:30:00
2024-01-24 09:45:00,194.2736,194.6721,194.1740,194.3433,2098527,2024-01-24 09:45:00
2024-01-24 10:00:00,194.3433,194.4927,193.9249,194.4529,2021476,2024-01-24 10:00:00
2024-01-24 10:15:00,194.4529,195.3097,194.4429,195.2598,2390024,2024-01-24 10:15:00
2024-01-24 10:30:00,195.2500,195.4698,194.9311,195.4441,2104994,2024-01-24 10:30:00
2024-01-24 10:45:00,195.4392,195.5986,195.0835,195.1702,1678735,2024-01-24 10:45:00
2024-01-24 11:00:00,195.1702,195.2499,194.5924,194.6073,1509495,2024-01-24 11:00:00
2024-01-24 11:15:00,194.6123,194.7817,194.5326,194.6621,1306411,2024-01-24 11:15:00
2024-01-24 11:30:00,194.6721,194.9012,194.6073,194.8364,2570203,2024-01-24 11:30:00
2024-01-24 11:45:00,194.8315,195.1602,194.7269,195.1204,1653688,2024-01-24 11:45:00
2024-01-24 12:00:00,195.1204,195.1562,194.8514,194.9510,1039796,2024-01-24 12:00:00
2024-01-24 12:15:00,194.9411,195.0706,194.7717,195.0108,855870,2024-01-24 12:15:00
2024-01-24 12:30:00,195.0135,195.3395,195.0135,195.2748,1142650,2024-01-24 12:30:00
2024-01-24 12:45:00,195.2748,195.2955,195.0008,195.0058,1045973,2024-01-24 12:45:00
2024-01-24 13:00:00,195.0008,195.0008,194.5226,194.6820,1639312,2024-01-24 13:00:00
2024-01-24 13:15:00,194.6820,194.9859,194.4778,194.9161,1532089,2024-01-24 13:15:00
2024-01-24 13:30:00,194.9211,194.9212,194.4927,194.5028,1313811,2024-01-24 13:30:00
2024-01-24 13:45:00,194.5027,194.6123,194.4031,194.5524,905233,2024-01-24 13:45:00
2024-01-24 14:00:00,194.5444,194.6521,194.2038,194.2238,1171520,2024-01-24 14:00:00
2024-01-24 14:15:00,194.2337,194.3533,193.9548,194.0743,1210921,2024-01-24 14:15:00
