,Open,High,Low,Close,Volume,Datetime
2024-08-22 06:46:00,226.5300,226.5700,226.5300,226.5500,31,2024-08-22 06:46:00
2024-08-22 06:47:00,226.5500,226.5500,226.5500,226.5500,10,2024-08-22 06:47:00
2024-08-22 06:48:00,226.5800,226.6200,226.5700,226.6100,1077,2024-08-22 06:48:00
2024-08-22 06:49:00,226.6300,226.6800,226.6100,226.6100,784,2024-08-22 06:49:00
2024-08-22 06:50:00,226.6200,226.6900,226.6100,226.6700,621,2024-08-22 06:50:00
2024-08-22 06:51:00,226.6200,226.8200,226.6200,226.8200,817,2024-08-22 06:51:00
2024-08-22 06:52:00,226.7800,226.8400,226.7800,226.8000,160,2024-08-22 06:52:00
2024-08-22 06:53:00,226.8200,226.8200,226.8200,226.8200,1,2024-08-22 06:53:00
2024-08-22 06:54:00,226.8700,226.9700,226.8500,226.9000,542,2024-08-22 06:54:00
2024-08-22 06:55:00,226.9700,227.1000,226.9600,227.0400,5037,2024-08-22 06:55:00
2024-08-22 06:56:00,227.0300,227.1000,227.0200,227.1000,83,2024-08-22 06:56:00
2024-08-22 06:57:00,227.0400,227.1200,227.0400,227.1100,495,2024-08-22 06:57:00
2024-08-22 06:58:00,227.1300,227.5000,227.1300,227.3700,5342,2024-08-22 06:58:00
2024-08-22 06:59:00,227.3600,227.6000,227.3200,227.3300,1352,2024-08-22 06:59:00
2024-08-22 07:00:00,227.2900,227.4000,224.8000,227.0600,30502,2024-08-22 07:00:00
2024-08-22 07:01:00,227.0900,227.4000,227.0900,227.2800,1970,2024-08-22 07:01:00
2024-08-22 07:02:00,227.3600,227.5000,227.2900,227.5000,4096,2024-08-22 07:02:00
2024-08-22 07:03:00,227.5000,227.5600,227.4000,227.4000,854,2024-08-22 07:03:00
2024-08-22 07:04:00,227.3700,227.4200,227.3600,227.4000,863,2024-08-22 07:04:00
2024-08-22 07:05:00,227.4200,227.5000,227.4100,227.4500,1221,2024-08-22 07:05:00
2024-08-22 07:06:00,227.5400,227.5600,227.3100,227.3100,417,2024-08-22 07:06:00
2024-08-22 07:07:00,227.3400,227.3700,227.3400,227.3700,51,2024-08-22 07:07:00
2024-08-22 07:08:00,227.3700,227.3800,227.3500,227.3800,29,2024-08-22 07:08:00
2024-08-22 07:09:00,227.3000,227.3500,227.2500,227.2700,1289,2024-08-22 07:09:00
2024-08-22 07:10:00,227.2300,227.2300,227.1300,227.2100,570,2024-08-22 07:10:00
2024-08-22 07:11:00,227.2100,227.2700,227.2100,227.2700,30,2024-08-22 07:11:00
2024-08-22 07:12:00,227.2700,227.3100,227.2500,227.3000,255,2024-08-22 07:12:00
2024-08-22 07:13:00,227.2600,227.3000,227.2600,227.3000,199,2024-08-22 07:13:00
2024-08-22 07:14:00,227.3200,227.3500,227.2800,227.2800,57,2024-08-22 07:14:00
2024-08-22 07:15:00,227.2800,227.2800,227.2400,227.2500,55,2024-08-22 07:15:00
2024-08-22 07:16:00,227.2200,227.2800,227.2200,227.2700,51,2024-08-22 07:16:00
2024-08-22 07:17:00,227.2200,227.2700,227.2100,227.2200,299,2024-08-22 07:17:00
2024-08-22 07:18:00,227.2500,227.2500,227.1400,227.2200,1259,2024-08-22 07:18:00
2024-08-22 07:19:00,227.1800,227.2400,227.1100,227.1100,431,2024-08-22 07:19:00
2024-08-22 07:20:00,227.1600,227.2500,227.1300,227.2500,663,2024-08-22 07:20:00
2024-08-22 07:21:00,227.2700,227.3100,227.2600,227.3100,2804,2024-08-22 07:21:00
2024-08-22 07:22:00,227.3200,227.3700,227.3100,227.3100,444,2024-08-22 07:22:00
2024-08-22 07:23:00,227.3500,227.4000,227.3500,227.4000,901,2024-08-22 07:23:00
2024-08-22 07:24:00,227.4000,227.5600,227.4000,227.5600,6160,2024-08-22 07:24:00
2024-08-22 07:25:00,227.5500,227.6000,227.4000,227.4000,3936,2024-08-22 07:25:00
2024-08-22 07:26:00,227.4000,227.4100,227.3800,227.3800,410,2024-08-22 07:26:00
2024-08-22 07:27:00,227.3900,227.4000,227.3900,227.4000,102,2024-08-22 07:27:00
2024-08-22 07:28:00,227.3600,227.4000,227.3500,227.3600,1359,2024-08-22 07:28:00
2024-08-22 07:29:00,227.3400,227.4000,227.3100,227.3800,1963,2024-08-22 07:29:00
2024-08-22 07:30:00,227.3800,227.3900,227.3500,227.3900,129,2024-08-22 07:30:00
2024-08-22 07:31:00,227.4000,227.4500,227.4000,227.4400,562,2024-08-22 07:31:00
2024-08-22 07:32:00,227.4300,227.4500,227.3500,227.3500,5566,2024-08-22 07:32:00
2024-08-22 07:33:00,227.3900,227.3900,227.3300,227.3300,61,2024-08-22 07:33:00
2024-08-22 07:34:00,227.3600,227.5100,227.3600,227.4900,5300,2024-08-22 07:34:00
2024-08-22 07:35:00,227.4900,227.5100,227.4400,227.4400,9420,2024-08-22 07:35:00
2024-08-22 07:36:00,227.4300,227.4300,227.4300,227.4300,1,2024-08-22 07:36:00
